name,country,city,address,latitude,longitude,phone,website,rating,reviews_count,price_range,source
Iranian Cuisine,Kuwait,Salmiya,,29.3285261,48.0554645,,,,0,,openstreetmap
Farooj World,Kuwait,Salmiya,,29.3237574,48.0590582,,,,0,,openstreetmap
مقهى السالمية الشعبي,Kuwait,Salmiya,,29.3404824,48.0605611,,,,0,,openstreetmap
مطعم دار حمد السالمية,Kuwait,Salmiya,,29.3394517,48.0606578,,,,0,,openstreetmap
دار حمد,Kuwait,Salmiya,,29.3395147,48.0600302,,,,0,,openstreetmap
كرمز,Kuwait,Salmiya,,29.3170911,48.0546217,+96522050270,https://crumbs.com.kw/,,0,,openstreetmap
China House,Kuwait,Salmiya,,29.3380429,48.0723033,,,,0,,openstreetmap
شيف بحري,Kuwait,Salmiya,Dimnah Street,29.3350035,48.0669599,+96552525330,,,0,,openstreetmap
21 Degrees Cafe,Kuwait,Salmiya,شارع سالم المبارك,29.3360357,48.0630658,,,,0,,openstreetmap
فيكار التركي,Kuwait,Salmiya,Sayed Yaseen Al Tabtabai Street,29.3365098,48.0608294,+96525728080,,,0,,openstreetmap
بابل,Kuwait,Salmiya,شارع الخليج العربي,29.34469,48.0738938,,,,0,,openstreetmap
مقهى كاش (شيشة),Kuwait,Salmiya,,29.3473154,48.0899488,,,,0,,openstreetmap
Al- Tayeb Grill,Kuwait,Salmiya,شارع القناعي جادة 4,29.3371323,48.0911782,,,,0,,openstreetmap
Teja Indian Resturent,Kuwait,Salmiya,,29.3328794,48.0625803,,,,0,,openstreetmap
كيور يوسيتي,Kuwait,Salmiya,,29.3461258,48.084339,,,,0,,openstreetmap
خوان فالديز كافيه,Kuwait,Salmiya,,29.3462644,48.0845995,,,,0,,openstreetmap
Sas Silver Resturant,Kuwait,Salmiya,1,29.3228952,48.0623244,,,,0,,openstreetmap
بيتزا هت,Kuwait,Salmiya,,29.3298662,48.0769769,,,,0,,openstreetmap
برجر كنج,Kuwait,Salmiya,,29.329779,48.0769003,,,,0,,openstreetmap
شرمبي,Kuwait,Salmiya,,29.3298869,48.0771794,,,,0,,openstreetmap
The Crêpe café,Kuwait,Salmiya,,29.3295186,48.0769513,,,,0,,openstreetmap
24 بيراسو,Kuwait,Salmiya,,29.330003,48.0772747,,,,0,,openstreetmap
هرفي,Kuwait,Salmiya,,29.3295907,48.076811,,,,0,,openstreetmap
مستر صبز & رابس,Kuwait,Salmiya,,29.329676,48.0768582,,,,0,,openstreetmap
مطعم بام بنقاز,Kuwait,Salmiya,,29.3341205,48.0532403,+96566102100+96599762200,https://pampangasgrillrest.wordpress.com/,,0,,openstreetmap
بهار,Kuwait,Salmiya,,29.3266085,48.0572021,,,,0,,openstreetmap
Pares N Mami Kw,Kuwait,Salmiya,شارع هلال المطيري جادة 9,29.3332232,48.0562181,,https://www.facebook.com/paresnmami,,0,,openstreetmap
كاريبو كافيه,Kuwait,Salmiya,,29.3422015,48.0657198,,,,0,,openstreetmap
RITO CAFE,Kuwait,Salmiya,Salem Al-Mubarak Street,29.3428689,48.0767781,+96590929242,https://linktr.ee/ritecafe,,0,,openstreetmap
Wahed Bared Juice | عصير واحد بارد,Kuwait,Salmiya,شارع قطر,29.325671,48.0854106,+96565586633,https://reach.link/wahedbared,,0,,openstreetmap
Mr Ash,Kuwait,Salmiya,شارع قطر,29.3301452,48.080382,,https://www.instagram.com/mr_ash_kw/,,0,,openstreetmap
Antika,Kuwait,Salmiya,شارع سالم المبارك,29.3471772,48.0862146,+96565570490,https://www.antikakw.com/,,0,,openstreetmap
كوفي بين,Kuwait,Salmiya,,29.3310767,48.0546971,,,,0,,openstreetmap
koobs,Kuwait,Salmiya,شارع الدمنة,29.3394529,48.0710531,+96599872130,https://www.koobs.cafe,,0,,openstreetmap
Forty Eight East,Kuwait,Salmiya,,29.3472749,48.0917913,,,,0,,openstreetmap
بلقيس,Kuwait,Salmiya,,29.3247559,48.058694,,,,0,,openstreetmap
Espresso Lab,Kuwait,Salmiya,شارع سالم المبارك,29.33779,48.0661412,+96592224011,https://www.instagram.com/espressolab.kuwait,,0,,openstreetmap
Ray's One Resturant,Kuwait,Salmiya,,29.3357152,48.0944341,,,,0,,openstreetmap
Doner Kebab,Kuwait,Salmiya,,29.335434,48.0892682,,http://www.donerkebab.ae/,,0,,openstreetmap
The Sultan Jeans Grill,Kuwait,Salmiya,شارع الخليج العربي,29.3404434,48.0542215,,,,0,,openstreetmap
Wendy's,Kuwait,Salmiya,شارع البلاجات,29.3431398,48.0963154,,,,0,,openstreetmap
Bateel Coffee,Kuwait,Salmiya,,29.3358166,48.0597134,,,,0,,openstreetmap
Tasty Hut Restaurant,Kuwait,Salmiya,7,29.3352527,48.0586862,,,,0,,openstreetmap
Hyderabad House,Kuwait,Salmiya,,29.326482,48.0681285,,,,0,,openstreetmap
Karimbumkala,Kuwait,Salmiya,,29.3240559,48.0649766,,,,0,,openstreetmap
Desi Treat,Kuwait,Salmiya,,29.329795,48.0609581,,,,0,,openstreetmap
Police Steak Restaurant,Kuwait,Salmiya,,29.3381694,48.0885116,,,,0,,openstreetmap
Naif Chicken,Kuwait,Salmiya,,29.3351032,48.080816,,,,0,,openstreetmap
Sokarah,Kuwait,Salmiya,,29.3308189,48.06062,,,,0,,openstreetmap
Jeita,Kuwait,Salmiya,,29.3338722,48.0541559,,,,0,,openstreetmap
Naif,Kuwait,Salmiya,,29.33466,48.0548172,,,,0,,openstreetmap
Laziz Steek,Kuwait,Salmiya,,29.3273938,48.0562264,,,,0,,openstreetmap
Jabeela Juce (Saftladen),Kuwait,Salmiya,,29.3435907,48.0756162,,,,0,,openstreetmap
Khalid Zaid Al-Khalid Food Court,Kuwait,Salmiya,,29.3380278,48.0508229,,,,0,,openstreetmap
Kateh,Kuwait,Salwa,,29.302884300000002,48.086023399999995,,,4.9,0,,google_places
Leila Min Lebnen - ليلى من لبنان,Kuwait,Salwa,,29.3028545,48.088014199999996,,,4.9,0,,google_places
Al Mann O Salwa Restaurant,Kuwait,Salwa,,29.3689492,47.98007260000001,,,4.1,0,,google_places
مطعم سلوى الشام,Kuwait,Salwa,,29.2870495,48.0786814,,,4.5,0,,google_places
Palm & Berdawny - Arabella Complex,Kuwait,Salwa,,29.3031182,48.0862033,,,4.7,0,,google_places
Bazaar gurme,Kuwait,Salwa,,29.303036100000003,48.085981,,,4.2,0,,google_places
Arabella,Kuwait,Salwa,,29.3027834,48.086027699999995,,,4.3,0,,google_places
بيت الكرم Bayt Elkaram,Kuwait,Salwa,,29.297121,48.0728111,,,4.8,0,,google_places
Philly’s Steaks & Hoagies - Salwa,Kuwait,Salwa,,29.306429700000002,48.0714951,,,4.8,0,,google_places
The Rooftop – Lounge And Restaurant,Kuwait,Salwa,,29.3018704,48.087830399999994,,,4.2,0,,google_places
Al Bustan Restaurant,Kuwait,Salwa,,29.301181599999996,48.0871298,,,4.4,0,,google_places
Ghadeer restaurant,Kuwait,Salwa,,29.2998039,48.0690868,,,4.4,0,,google_places
Babel,Kuwait,Salwa,,29.344656999999998,48.073955999999995,,,4.3,0,,google_places
THE KIMCHI,Kuwait,Salwa,,29.301481699999997,48.088229,,,4.5,0,,google_places
HuQQabaz,Kuwait,Salwa,,29.320991300000003,48.08870770000001,,,4.6,0,,google_places
Zibaa Resto Cafe,Kuwait,Salwa,,29.3028572,48.0879451,,,4.1,0,,google_places
Indian restaurant,Kuwait,Salwa,,29.2926828,48.0740762,,,4.6,0,,google_places
Al Fahood Restaurant,Kuwait,Salwa,,29.3002151,48.0762484,,,4.0,0,,google_places
Icon Rooftop Lounge,Kuwait,Salwa,,29.303029300000002,48.087040099999996,,,5.0,0,,google_places
NUE by Nomad,Kuwait,Sharq,,29.379975499999997,47.994085999999996,,,4.8,0,,google_places
Mais Alghanim,Kuwait,Sharq,,29.390615800000003,47.9983101,,,4.5,0,,google_places
Business Lounge Restaurant,Kuwait,Sharq,,29.3769068,47.975580199999996,,,4.9,0,,google_places
Mughal Mahal Sharq,Kuwait,Sharq,,29.3776349,47.993115200000005,,,4.5,0,,google_places
Principale Ristorante Di Nino,Kuwait,Sharq,,29.375268499999997,48.0066351,,,4.8,0,,google_places
Chops (Kuwait City),Kuwait,Sharq,,29.382298600000002,47.986383499999995,,,4.2,0,,google_places
TGI Friday's | Kuwait Towers,Kuwait,Sharq,,29.389686400000002,48.0031507,,,4.8,0,,google_places
Sushi Restaurant,Kuwait,Sharq,,29.377186599999998,47.991012,,,4.7,0,,google_places
PYE باي,Kuwait,Sharq,,29.3812372,47.9825865,,,4.7,0,,google_places
Food At Any Time,Kuwait,Sharq,,29.381612699999994,47.9846673,,,4.7,0,,google_places
Vigonovo,Kuwait,Sharq,,29.375975,47.993210499999996,,,4.7,0,,google_places
OFK,Kuwait,Sharq,,29.3786723,47.9926556,,,4.4,0,,google_places
Fat Cap,Kuwait,Sharq,,29.381230799999997,47.9825503,,,4.5,0,,google_places
ORA Japanese Tapas,Kuwait,Sharq,,29.3803608,47.9836732,,,4.4,0,,google_places
Soul and Spice,Kuwait,Sharq,,29.3777089,47.990646299999995,,,4.6,0,,google_places
Rock House Sliders Mubarak,Kuwait,Sharq,,29.382607099999998,47.9896001,,,4.4,0,,google_places
Bacha Diwan Sharq Restaurant,Kuwait,Sharq,,29.382983399999997,47.98898,,,4.4,0,,google_places
Mhammash (Sharq),Kuwait,Sharq,,29.380020000000002,47.98139210000001,,,4.2,0,,google_places
The Tiny Table Restaurant,Kuwait,Sharq,,29.3774072,47.9786759,,,4.3,0,,google_places
Title - Kuwait City,Kuwait,Sharq,,29.378538700000004,47.9797948,,,4.3,0,,google_places
Marco's Burger,Kuwait,Shuwaikh,,29.3292295,47.935550899999996,,,4.9,0,,google_places
Giulia by Vigonovo,Kuwait,Shuwaikh,,29.342510799999996,47.939323599999994,,,4.6,0,,google_places
Casa Angelo,Kuwait,Shuwaikh,,29.329304900000004,47.935697999999995,,,4.7,0,,google_places
Barbacoa,Kuwait,Shuwaikh,,29.321608399999995,47.9533686,,,4.8,0,,google_places
Shaahi Durbar Restaurant,Kuwait,Shuwaikh,,29.3209582,47.943875999999996,,,4.9,0,,google_places
Backyard Restaurant,Kuwait,Shuwaikh,,29.358179,47.907223699999996,,,4.1,0,,google_places
300F Smokehouse Restaurant,Kuwait,Shuwaikh,,29.3410943,47.941139799999995,,,4.7,0,,google_places
Raising Cane's,Kuwait,Shuwaikh,,29.195924999999995,47.565836,,,5.0,0,,google_places
Milk Bun (Shuwaikh),Kuwait,Shuwaikh,,29.342203400000002,47.9432597,,,4.9,0,,google_places
Sinjeon Topokki Kuwait,Kuwait,Shuwaikh,,29.3399054,47.9344505,,,4.7,0,,google_places
Mughal Mahal Shuwaikh,Kuwait,Shuwaikh,,29.3286979,47.930574,,,4.9,0,,google_places
Oak and Smoke,Kuwait,Shuwaikh,,29.330586600000004,47.936444699999996,,,4.7,0,,google_places
Young Po,Kuwait,Shuwaikh,,29.338778899999998,47.93414920000001,,,4.4,0,,google_places
The Nest,Kuwait,Shuwaikh,,29.340047300000002,47.9372665,,,4.2,0,,google_places
Al Shamam Restaurant,Kuwait,Shuwaikh,,29.3244679,47.928187,,,4.1,0,,google_places
Fat Flat فات فلات,Kuwait,Shuwaikh,,29.334232099999998,47.942920699999995,,,4.7,0,,google_places
Jimmy's Burger (Shuwaikh),Kuwait,Shuwaikh,,29.341490699999998,47.938029199999995,,,4.7,0,,google_places
WingStop (Shuwaikh),Kuwait,Shuwaikh,,29.3401175,47.9406958,,,4.6,0,,google_places
BARBA,Kuwait,Shuwaikh,,29.341741799999998,47.9391652,,,4.5,0,,google_places
مطعم الوزان و الشمالي,Kuwait,Shuwaikh,,29.3249072,47.929939399999995,,,4.6,0,,google_places
Matchbox Eatery - JACC,Kuwait,Shuwaikh,,29.3622605,47.9591846,,,,0,,openstreetmap
